SLAMBench Report run started:	2023-08-18 02:57:24

Properties:
=================

frame-limit: 0
start-frame: 0
log-file: events_UZH.txt
input: ./datasets/UZHFPV/indoor_forward_11_davis.slam
load-slam-library: ./build/lib/libevent-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
alignment-technique: new
gui: false
lifelong: false
Grey cam0-intrinsics-parameters: 0.4999709,0.6653194,0.4720705,0.519213

Statistics:
=================

Frame Number	Timestamp	Duration_Frame	CPU_Memory	GPU_Memory	X	Y	Z
71	1540823971.6241786480	0.0000020000	1073924112	0	0.0000000000	0.0000000000	0.0000000000
72	1540823971.6241786480	0.0000020000	1073926816	0	0.0000000000	0.0000000000	0.0000000000
73	1540823971.6474566460	0.0000020000	1073928632	0	0.0000000000	0.0000000000	0.0000000000
74	1540823971.6677656174	0.0000020000	1073931824	0	0.0000000000	0.0000000000	0.0000000000
75	1540823971.6677656174	0.0000010000	1073934080	0	0.0000000000	0.0000000000	0.0000000000
76	1540823971.6895906925	0.0000020000	1073936232	0	0.0000000000	0.0000000000	0.0000000000
77	1540823971.7107596397	0.0000020000	1073939536	0	0.0000000000	0.0000000000	0.0000000000
78	1540823971.7107596397	0.0000010000	1073941232	0	0.0000000000	0.0000000000	0.0000000000
79	1540823971.7319645882	0.0000010000	1073943832	0	0.0000000000	0.0000000000	0.0000000000
80	1540823971.7319645882	0.0000010000	1073947544	0	0.0000000000	0.0000000000	0.0000000000
81	1540823971.7581465244	0.0000010000	1073948688	0	0.0000000000	0.0000000000	0.0000000000
82	1540823971.7783477306	0.0000020000	1073951992	0	0.0000000000	0.0000000000	0.0000000000
83	1540823971.7783477306	0.0000010000	1073954696	0	0.0000000000	0.0000000000	0.0000000000
84	1540823971.7984185219	0.0000060000	1073956176	0	0.0000000000	0.0000000000	0.0000000000
85	1540823971.8217086792	0.0000020000	1073959704	0	0.0000000000	0.0000000000	0.0000000000
86	1540823971.8217086792	0.0000010000	1073961960	0	0.0000000000	0.0000000000	0.0000000000
87	1540823971.8438236713	0.0000020000	1073964112	0	0.0000000000	0.0000000000	0.0000000000
88	1540823971.8651456833	0.0000020000	1073967416	0	0.0000000000	0.0000000000	0.0000000000
89	1540823971.8651456833	0.0000020000	1073969112	0	0.0000000000	0.0000000000	0.0000000000
90	1540823971.8858845234	0.0000030000	1073971712	0	0.0000000000	0.0000000000	0.0000000000
91	1540823971.9101455212	0.0000010000	1073975352	0	0.0000000000	0.0000000000	0.0000000000
92	1540823971.9101455212	0.0000020000	1073976376	0	0.0000000000	0.0000000000	0.0000000000
93	1540823971.9362006187	0.0000020000	1073980208	0	0.0000000000	0.0000000000	0.0000000000
94	1540823971.9362006187	0.0000020000	1073982576	0	0.0000000000	0.0000000000	0.0000000000
95	1540823971.9625465870	0.0000010000	1073985176	0	0.0000000000	0.0000000000	0.0000000000
96	1540823971.9840915203	0.0000020000	1073988480	0	0.0000000000	0.0000000000	0.0000000000
97	1540823971.9840915203	0.0000010000	1073989840	0	0.0000000000	0.0000000000	0.0000000000
98	1540823972.0051345825	0.0000040000	1073992776	0	0.0000000000	0.0000000000	0.0000000000
99	1540823972.0051345825	0.0000020000	1073996040	0	0.0000000000	0.0000000000	0.0000000000
100	1540823972.0294785500	0.0000010000	1073997408	0	0.0000000000	0.0000000000	0.0000000000
101	1540823972.0545136929	0.0000020000	1074001160	0	0.0000000000	0.0000000000	0.0000000000
102	1540823972.0545136929	0.0000010000	1074003304	0	0.0000000000	0.0000000000	0.0000000000
103	1540823972.0775036812	0.0000020000	1074005680	0	0.0000000000	0.0000000000	0.0000000000
104	1540823972.1033437252	0.0000020000	1074009544	0	0.0000000000	0.0000000000	0.0000000000
105	1540823972.1033437252	0.0000020000	1074010456	0	0.0000000000	0.0000000000	0.0000000000
106	1540823972.1274805069	0.0000020000	1074014176	0	0.0000000000	0.0000000000	0.0000000000
107	1540823972.1274805069	0.0000020000	1074016768	0	0.0000000000	0.0000000000	0.0000000000
108	1540823972.1537275314	0.0000010000	1074019032	0	0.0000000000	0.0000000000	0.0000000000
109	1540823972.1537275314	0.0000020000	1074022968	0	0.0000000000	0.0000000000	0.0000000000
110	1540823972.1813716888	0.0000020000	1074024112	0	0.0000000000	0.0000000000	0.0000000000
111	1540823972.2029626369	0.0000020000	1074027528	0	0.0000000000	0.0000000000	0.0000000000
112	1540823972.2029626369	0.0000010000	1074030232	0	0.0000000000	0.0000000000	0.0000000000
113	1540823972.2235565186	0.0000030000	1074031712	0	0.0000000000	0.0000000000	0.0000000000
114	1540823972.2439665794	0.0000020000	1074035016	0	0.0000000000	0.0000000000	0.0000000000
115	1540823972.2439665794	0.0000020000	1074037384	0	0.0000000000	0.0000000000	0.0000000000
116	1540823972.2659735680	0.0000010000	1074039424	0	0.0000000000	0.0000000000	0.0000000000
117	1540823972.2897906303	0.0000020000	1074042952	0	0.0000000000	0.0000000000	0.0000000000
118	1540823972.2897906303	0.0000020000	1074044648	0	0.0000000000	0.0000000000	0.0000000000
119	1540823972.3109357357	0.0000020000	1074047248	0	0.0000000000	0.0000000000	0.0000000000
120	1540823972.3319115639	0.0000020000	1074050552	0	0.0000000000	0.0000000000	0.0000000000
121	1540823972.3319115639	0.0000020000	1074051800	0	0.0000000000	0.0000000000	0.0000000000
122	1540823972.3614907265	0.0000010000	1074055856	0	0.0000000000	0.0000000000	0.0000000000
123	1540823972.3614907265	0.0000020000	1074058112	0	0.0000000000	0.0000000000	0.0000000000
124	1540823972.3824436665	0.0000030000	1074060152	0	0.0000000000	0.0000000000	0.0000000000
125	1540823972.4039955139	0.0000020000	1074063456	0	0.0000000000	0.0000000000	0.0000000000
126	1540823972.4039955139	0.0000020000	1074065264	0	0.0000000000	0.0000000000	0.0000000000
127	1540823972.4240696430	0.0000020000	1074067640	0	0.0000000000	0.0000000000	0.0000000000
128	1540823972.4240696430	0.0000020000	1074071576	0	0.0000000000	0.0000000000	0.0000000000
129	1540823972.4651346207	0.0000010000	1074074288	0	0.0000000000	0.0000000000	0.0000000000
130	1540823972.4651346207	0.0000010000	1074079936	0	0.0000000000	0.0000000000	0.0000000000
131	1540823972.4918446541	0.0000020000	1074081192	0	0.0000000000	0.0000000000	0.0000000000
132	1540823972.5127935410	0.0000020000	1074084496	0	0.0000000000	0.0000000000	0.0000000000
133	1540823972.5127935410	0.0000020000	1074087088	0	0.0000000000	0.0000000000	0.0000000000
134	1540823972.5335545540	0.0000020000	1074088792	0	0.0000000000	0.0000000000	0.0000000000
135	1540823972.5547676086	0.0000010000	1074092096	0	0.0000000000	0.0000000000	0.0000000000
136	1540823972.5547676086	0.0000020000	1074094352	0	0.0000000000	0.0000000000	0.0000000000
137	1540823972.5766735077	0.0000020000	1074096504	0	0.0000000000	0.0000000000	0.0000000000
138	1540823972.5967535973	0.0000010000	1074099696	0	0.0000000000	0.0000000000	0.0000000000
139	1540823972.5967535973	0.0000020000	1074101504	0	0.0000000000	0.0000000000	0.0000000000
140	1540823972.6196746826	0.0000010000	1074104216	0	0.0000000000	0.0000000000	0.0000000000
141	1540823972.6419847012	0.0000020000	1074107632	0	0.0000000000	0.0000000000	0.0000000000
142	1540823972.6419847012	0.0000010000	1074108768	0	0.0000000000	0.0000000000	0.0000000000
143	1540823972.6621036530	0.0000010000	1074111816	0	0.0000000000	0.0000000000	0.0000000000
144	1540823972.6621036530	0.0000020000	1074114968	0	0.0000000000	0.0000000000	0.0000000000
145	1540823972.6859257221	0.0000050000	1074116448	0	0.0000000000	0.0000000000	0.0000000000
146	1540823972.7064046860	0.0000030000	1074119752	0	0.0000000000	0.0000000000	0.0000000000
147	1540823972.7064046860	0.0000020000	1074122232	0	0.0000000000	0.0000000000	0.0000000000
148	1540823972.7311406136	0.0000020000	1074124384	0	0.0000000000	0.0000000000	0.0000000000
149	1540823972.7515237331	0.0000020000	1074127688	0	0.0000000000	0.0000000000	0.0000000000
150	1540823972.7515237331	0.0000010000	1074129384	0	0.0000000000	0.0000000000	0.0000000000
151	1540823972.7736296654	0.0000020000	1074132096	0	0.0000000000	0.0000000000	0.0000000000
152	1540823972.7736296654	0.0000020000	1074135696	0	0.0000000000	0.0000000000	0.0000000000
153	1540823972.8127086163	0.0000020000	1074138408	0	0.0000000000	0.0000000000	0.0000000000
154	1540823972.8127086163	0.0000020000	1074141896	0	0.0000000000	0.0000000000	0.0000000000
155	1540823972.8378846645	0.0000020000	1074143152	0	0.0000000000	0.0000000000	0.0000000000
156	1540823972.8585975170	0.0000020000	1074146456	0	0.0000000000	0.0000000000	0.0000000000
157	1540823972.8585975170	0.0000010000	1074149160	0	0.0000000000	0.0000000000	0.0000000000
158	1540823972.8809015751	0.0000020000	1074150864	0	0.0000000000	0.0000000000	0.0000000000
159	1540823972.9020035267	0.0000020000	1074154168	0	0.0000000000	0.0000000000	0.0000000000
160	1540823972.9020035267	0.0000020000	1074156312	0	0.0000000000	0.0000000000	0.0000000000
161	1540823972.9251415730	0.0000020000	1074158688	0	0.0000000000	0.0000000000	0.0000000000
162	1540823972.9452097416	0.0000030000	1074161880	0	0.0000000000	0.0000000000	0.0000000000
163	1540823972.9452097416	0.0000020000	1074163576	0	0.0000000000	0.0000000000	0.0000000000
164	1540823972.9688646793	0.0000020000	1074166512	0	0.0000000000	0.0000000000	0.0000000000
165	1540823972.9891257286	0.0000020000	1074169704	0	0.0000000000	0.0000000000	0.0000000000
166	1540823972.9891257286	0.0000020000	1074170728	0	0.0000000000	0.0000000000	0.0000000000
167	1540823973.0096147060	0.0000020000	1074173888	0	0.0000000000	0.0000000000	0.0000000000
168	1540823973.0096147060	0.0000020000	1074177040	0	0.0000000000	0.0000000000	0.0000000000
169	1540823973.0339326859	0.0000050000	1074178632	0	0.0000000000	0.0000000000	0.0000000000
170	1540823973.0576627254	0.0000020000	1074182160	0	0.0000000000	0.0000000000	0.0000000000
171	1540823973.0576627254	0.0000020000	1074184192	0	0.0000000000	0.0000000000	0.0000000000
172	1540823973.0819566250	0.0000020000	1074186904	0	0.0000000000	0.0000000000	0.0000000000
173	1540823973.0819566250	0.0000020000	1074190504	0	0.0000000000	0.0000000000	0.0000000000
174	1540823973.1070206165	0.0000030000	1074191648	0	0.0000000000	0.0000000000	0.0000000000
175	1540823973.1292667389	0.0000020000	1074195064	0	0.0000000000	0.0000000000	0.0000000000
176	1540823973.1292667389	0.0000010000	1074197656	0	0.0000000000	0.0000000000	0.0000000000
177	1540823973.1561975479	0.0000010000	1074200032	0	0.0000000000	0.0000000000	0.0000000000
178	1540823973.1772305965	0.0000010000	1074203336	0	0.0000000000	0.0000000000	0.0000000000
179	1540823973.1772305965	0.0000020000	1074204920	0	0.0000000000	0.0000000000	0.0000000000
180	1540823973.2009985447	0.0000020000	1074207968	0	0.0000000000	0.0000000000	0.0000000000
181	1540823973.2009985447	0.0000020000	1074211120	0	0.0000000000	0.0000000000	0.0000000000
182	1540823973.2230825424	0.0000060000	1074212376	0	0.0000000000	0.0000000000	0.0000000000
183	1540823973.2431335449	0.0000020000	1074215568	0	0.0000000000	0.0000000000	0.0000000000
184	1540823973.2431335449	0.0000010000	1074218384	0	0.0000000000	0.0000000000	0.0000000000
185	1540823973.2644946575	0.0000020000	1074219864	0	0.0000000000	0.0000000000	0.0000000000
186	1540823973.2910366058	0.0000010000	1074223728	0	0.0000000000	0.0000000000	0.0000000000
187	1540823973.2910366058	0.0000010000	1074225536	0	0.0000000000	0.0000000000	0.0000000000
188	1540823973.3113076687	0.0000020000	1074228024	0	0.0000000000	0.0000000000	0.0000000000
189	1540823973.3328115940	0.0000010000	1074231328	0	0.0000000000	0.0000000000	0.0000000000
190	1540823973.3328115940	0.0000020000	1074232800	0	0.0000000000	0.0000000000	0.0000000000
191	1540823973.3552715778	0.0000160000	1074235848	0	0.0000000000	0.0000000000	0.0000000000
192	1540823973.3758435249	0.0000020000	1074239040	0	0.0000000000	0.0000000000	0.0000000000
193	1540823973.3758435249	0.0000020000	1074239952	0	0.0000000000	0.0000000000	0.0000000000
194	1540823973.3976256847	0.0000010000	1074243448	0	0.0000000000	0.0000000000	0.0000000000
195	1540823973.3976256847	0.0000010000	1074246264	0	0.0000000000	0.0000000000	0.0000000000
196	1540823973.4371216297	0.0000030000	1074249760	0	0.0000000000	0.0000000000	0.0000000000
197	1540823973.4371216297	0.0000020000	1074252464	0	0.0000000000	0.0000000000	0.0000000000
198	1540823973.4664785862	0.0000020000	1074255064	0	0.0000000000	0.0000000000	0.0000000000
199	1540823973.4879615307	0.0000040000	1074258368	0	0.0000000000	0.0000000000	0.0000000000
200	1540823973.4879615307	0.0000010000	1074259728	0	0.0000000000	0.0000000000	0.0000000000
201	1540823973.5096805096	0.0000030000	1074262776	0	0.0000000000	0.0000000000	0.0000000000
202	1540823973.5096805096	0.0000010000	1074265928	0	0.0000000000	0.0000000000	0.0000000000
203	1540823973.5315265656	0.0000010000	1074267184	0	0.0000000000	0.0000000000	0.0000000000
204	1540823973.5535805225	0.0000010000	1074270600	0	0.0000000000	0.0000000000	0.0000000000
205	1540823973.5535805225	0.0000020000	1074273192	0	0.0000000000	0.0000000000	0.0000000000
206	1540823973.5812046528	0.0000010000	1074275568	0	0.0000000000	0.0000000000	0.0000000000
207	1540823973.6036536694	0.0000010000	1074279096	0	0.0000000000	0.0000000000	0.0000000000
208	1540823973.6036536694	0.0000010000	1074280344	0	0.0000000000	0.0000000000	0.0000000000
209	1540823973.6249296665	0.0000020000	1074283392	0	0.0000000000	0.0000000000	0.0000000000
210	1540823973.6249296665	0.0000010000	1074286656	0	0.0000000000	0.0000000000	0.0000000000
211	1540823973.6460516453	0.0000010000	1074287688	0	0.0000000000	0.0000000000	0.0000000000
212	1540823973.6666605473	0.0000010000	1074290992	0	0.0000000000	0.0000000000	0.0000000000
213	1540823973.6666605473	0.0000020000	1074293808	0	0.0000000000	0.0000000000	0.0000000000
214	1540823973.7013506889	0.0000010000	1074296744	0	0.0000000000	0.0000000000	0.0000000000
215	1540823973.7013506889	0.0000020000	1074300120	0	0.0000000000	0.0000000000	0.0000000000
216	1540823973.7266755104	0.0000010000	1074301600	0	0.0000000000	0.0000000000	0.0000000000
217	1540823973.7472486496	0.0000020000	1074304792	0	0.0000000000	0.0000000000	0.0000000000
218	1540823973.7472486496	0.0000020000	1074307272	0	0.0000000000	0.0000000000	0.0000000000
219	1540823973.7672975063	0.0000020000	1074308976	0	0.0000000000	0.0000000000	0.0000000000
220	1540823973.7940466404	0.0000030000	1074312952	0	0.0000000000	0.0000000000	0.0000000000
221	1540823973.7940466404	0.0000040000	1074314536	0	0.0000000000	0.0000000000	0.0000000000
222	1540823973.8147165775	0.0000020000	1074317248	0	0.0000000000	0.0000000000	0.0000000000
223	1540823973.8350577354	0.0000010000	1074320440	0	0.0000000000	0.0000000000	0.0000000000
224	1540823973.8350577354	0.0000040000	1074321688	0	0.0000000000	0.0000000000	0.0000000000
225	1540823973.8564305305	0.0000020000	1074324736	0	0.0000000000	0.0000000000	0.0000000000
226	1540823973.8564305305	0.0000020000	1074328000	0	0.0000000000	0.0000000000	0.0000000000
227	1540823973.8786346912	0.0000030000	1074329144	0	0.0000000000	0.0000000000	0.0000000000
228	1540823973.8993525505	0.0000020000	1074332448	0	0.0000000000	0.0000000000	0.0000000000
229	1540823973.8993525505	0.0000030000	1074335152	0	0.0000000000	0.0000000000	0.0000000000
230	1540823973.9196476936	0.0000020000	1074336632	0	0.0000000000	0.0000000000	0.0000000000
231	1540823973.9468376637	0.0000020000	1074340720	0	0.0000000000	0.0000000000	0.0000000000
232	1540823973.9468376637	0.0000020000	1074342416	0	0.0000000000	0.0000000000	0.0000000000
233	1540823973.9675567150	0.0000020000	1074344904	0	0.0000000000	0.0000000000	0.0000000000
234	1540823973.9881145954	0.0000010000	1074348208	0	0.0000000000	0.0000000000	0.0000000000
235	1540823973.9881145954	0.0000010000	1074349568	0	0.0000000000	0.0000000000	0.0000000000
236	1540823974.0081946850	0.0000020000	1074352392	0	0.0000000000	0.0000000000	0.0000000000
237	1540823974.0081946850	0.0000010000	1074355880	0	0.0000000000	0.0000000000	0.0000000000
238	1540823974.0314145088	0.0000020000	1074356912	0	0.0000000000	0.0000000000	0.0000000000
239	1540823974.0565316677	0.0000020000	1074360664	0	0.0000000000	0.0000000000	0.0000000000
240	1540823974.0565316677	0.0000020000	1074363032	0	0.0000000000	0.0000000000	0.0000000000
241	1540823974.0765917301	0.0000020000	1074364848	0	0.0000000000	0.0000000000	0.0000000000
242	1540823974.0995326042	0.0000020000	1074368376	0	0.0000000000	0.0000000000	0.0000000000
243	1540823974.0995326042	0.0000020000	1074370296	0	0.0000000000	0.0000000000	0.0000000000
244	1540823974.1199095249	0.0000060000	1074372560	0	0.0000000000	0.0000000000	0.0000000000
245	1540823974.1414766312	0.0000020000	1074375976	0	0.0000000000	0.0000000000	0.0000000000
246	1540823974.1414766312	0.0000010000	1074377448	0	0.0000000000	0.0000000000	0.0000000000
247	1540823974.1639466286	0.0000010000	1074380384	0	0.0000000000	0.0000000000	0.0000000000
248	1540823974.1639466286	0.0000020000	1074383760	0	0.0000000000	0.0000000000	0.0000000000
249	1540823974.1868045330	0.0000030000	1074384904	0	0.0000000000	0.0000000000	0.0000000000
250	1540823974.2088556290	0.0000020000	1074388320	0	0.0000000000	0.0000000000	0.0000000000
251	1540823974.2088556290	0.0000020000	1074391024	0	0.0000000000	0.0000000000	0.0000000000
252	1540823974.2366726398	0.0000020000	1074393400	0	0.0000000000	0.0000000000	0.0000000000
253	1540823974.2588255405	0.0000020000	1074396816	0	0.0000000000	0.0000000000	0.0000000000
254	1540823974.2588255405	0.0000020000	1074398176	0	0.0000000000	0.0000000000	0.0000000000
255	1540823974.2844285965	0.0000020000	1074401672	0	0.0000000000	0.0000000000	0.0000000000
256	1540823974.2844285965	0.0000020000	1074404488	0	0.0000000000	0.0000000000	0.0000000000
257	1540823974.3076775074	0.0000010000	1074406192	0	0.0000000000	0.0000000000	0.0000000000
258	1540823974.3282136917	0.0000020000	1074413480	0	0.0000000000	0.0000000000	0.0000000000
259	1540823974.3282136917	0.0000010000	1074415736	0	0.0000000000	0.0000000000	0.0000000000
260	1540823974.3542435169	0.0000040000	1074418336	0	0.0000000000	0.0000000000	0.0000000000
261	1540823974.3542435169	0.0000010000	1074422048	0	0.0000000000	0.0000000000	0.0000000000
262	1540823974.3791515827	0.0000020000	1074423080	0	0.0000000000	0.0000000000	0.0000000000
263	1540823974.4009315968	0.0000010000	1074426496	0	0.0000000000	0.0000000000	0.0000000000
264	1540823974.4009315968	0.0000020000	1074429200	0	0.0000000000	0.0000000000	0.0000000000
265	1540823974.4362516403	0.0000020000	1074432360	0	0.0000000000	0.0000000000	0.0000000000
266	1540823974.4362516403	0.0000020000	1074435512	0	0.0000000000	0.0000000000	0.0000000000
267	1540823974.4574337006	0.0000030000	1074436768	0	0.0000000000	0.0000000000	0.0000000000
268	1540823974.4793426991	0.0000020000	1074440072	0	0.0000000000	0.0000000000	0.0000000000
269	1540823974.4793426991	0.0000010000	1074442664	0	0.0000000000	0.0000000000	0.0000000000
270	1540823974.5084826946	0.0000020000	1074445376	0	0.0000000000	0.0000000000	0.0000000000
271	1540823974.5084826946	0.0000020000	1074448976	0	0.0000000000	0.0000000000	0.0000000000
272	1540823974.5419366360	0.0000020000	1074451016	0	0.0000000000	0.0000000000	0.0000000000
273	1540823974.5630385876	0.0000020000	1074454320	0	0.0000000000	0.0000000000	0.0000000000
274	1540823974.5630385876	0.0000010000	1074456128	0	0.0000000000	0.0000000000	0.0000000000
275	1540823974.5843076706	0.0000020000	1074458616	0	0.0000000000	0.0000000000	0.0000000000
276	1540823974.6059906483	0.0000020000	1074462032	0	0.0000000000	0.0000000000	0.0000000000
277	1540823974.6059906483	0.0000010000	1074463392	0	0.0000000000	0.0000000000	0.0000000000
278	1540823974.6272125244	0.0000010000	1074466328	0	0.0000000000	0.0000000000	0.0000000000
279	1540823974.6272125244	0.0000020000	1074469592	0	0.0000000000	0.0000000000	0.0000000000
280	1540823974.6535305977	0.0000020000	1074471184	0	0.0000000000	0.0000000000	0.0000000000
281	1540823974.6770956516	0.0000010000	1074474824	0	0.0000000000	0.0000000000	0.0000000000
282	1540823974.6770956516	0.0000020000	1074476856	0	0.0000000000	0.0000000000	0.0000000000
283	1540823974.6984486580	0.0000020000	1074479120	0	0.0000000000	0.0000000000	0.0000000000
284	1540823974.6984486580	0.0000090000	1074483056	0	0.0000000000	0.0000000000	0.0000000000
285	1540823974.7270696163	0.0000020000	1074484312	0	0.0000000000	0.0000000000	0.0000000000
286	1540823974.7486915588	0.0000010000	1074487616	0	0.0000000000	0.0000000000	0.0000000000
